,cid,cidname,brand,model,funcid,target,target_ratings,target_rank,target_pos,target_neu,target_neg,target_total,target_rate,target_rate_rank
796,2019070912,果冻/布丁,菲诺,YWYZD_1,3443,包装,96.31,31,68,0,0,68,1.0,1
371,2019070912,果冻/布丁,懒人爱,洛神果冻系列,3444,味道,95.36,40,46,0,0,46,1.0,1
21,2019070912,果冻/布丁,喜之郎,乳酸钙果汁果冻495G,3447,性价比,91.47,49,24,0,0,24,1.0,1
766,2019070912,果冻/布丁,安之若素,洛神花果冻,3448,功能,95.64,34,50,0,0,50,1.0,1
248,2019070912,果冻/布丁,三叔公,果冻布丁,3445,质量,91.47,97,24,0,0,24,1.0,1
581,2019070912,果冻/布丁,均畅,酵素果冻,3444,味道,91.47,82,24,0,0,24,1.0,2
540,2019070912,果冻/布丁,米嬉,酵素果冻系列,3445,质量,95.63,46,49,0,0,49,1.0,2
347,2019070912,果冻/布丁,百食驿,酵素果冻,3445,质量,95.62,47,49,0,0,49,1.0,3
229,2019070912,果冻/布丁,盛香珍,优酪果园,3445,质量,91.47,96,24,0,0,24,1.0,4
641,2019070912,果冻/布丁,旺旺,吸的冻,3445,质量,95.59,48,49,0,0,49,1.0,5
554,2019070912,果冻/布丁,纤淑,酵素果冻,3443,包装,95.46,42,47,0,0,47,1.0,2
185,2019070912,果冻/布丁,otaku/御宅女,酵素果,3445,质量,95.42,49,47,0,0,47,1.0,6
737,2019070912,果冻/布丁,chacheer/洽洽,儿童挤食果冻,3445,质量,91.47,95,24,0,0,24,1.0,7
452,2019070912,果冻/布丁,all lucky days/拉珂,酵素果冻,3444,味道,95.36,39,46,0,0,46,1.0,3
285,2019070912,果冻/布丁,都乐梦,糕点,3444,味道,91.51,81,25,0,0,25,1.0,4
936,2019070912,果冻/布丁,xtaml,玫瑰果冻,3445,质量,91.47,99,24,0,0,24,1.0,8
150,2019070912,果冻/布丁,easy fun,零卡果冻,3445,质量,95.3,52,49,0,0,49,1.0,9
17,2019070912,果冻/布丁,亲亲,果冻90G,3456,零食,95.26,4,45,0,0,45,1.0,1
509,2019070912,果冻/布丁,麦心诺,明星款果粉,3443,包装,95.26,43,45,0,0,45,1.0,3
335,2019070912,果冻/布丁,旺旺,维多粒,3447,性价比,91.68,46,25,0,0,25,1.0,2
20,2019070912,果冻/布丁,be＆cheery/百草味,芝士蛋羹176G,3445,质量,95.16,53,44,0,0,44,1.0,10
567,2019070912,果冻/布丁,好妈妈,果冻粉,3445,质量,91.73,92,25,0,0,25,1.0,11
960,2019070912,果冻/布丁,雅客,雅客心动珍礼果冻,3455,分量,91.73,4,25,0,0,25,1.0,1
130,2019070912,果冻/布丁,凯基宁,黄金百香果味果冻,3446,口感,95.05,22,43,0,0,43,1.0,1
339,2019070912,果冻/布丁,metabolic,酵素酵母果冻,3443,包装,95.05,45,43,0,0,43,1.0,4
420,2019070912,果冻/布丁,卓宜,酵素果冻,3443,包装,91.78,86,25,0,0,25,1.0,5
377,2019070912,果冻/布丁,果太郎,可吸果冻165G,3445,质量,91.78,91,25,0,0,25,1.0,12
308,2019070912,果冻/布丁,谢怡,人参果冻,3446,口感,91.78,41,25,0,0,25,1.0,2
412,2019070912,果冻/布丁,梦雨果,JSGD001,3445,质量,91.47,98,24,0,0,24,1.0,13
127,2019070912,果冻/布丁,良品铺子,米酿,3456,零食,95.78,3,51,0,0,51,1.0,2
304,2019070912,果冻/布丁,panda gifts/熊猫有礼,椰子冻,3445,质量,97.1,31,75,0,0,75,1.0,14
355,2019070912,果冻/布丁,钰盈堂,果肉果冻,3445,质量,91.01,104,23,0,0,23,1.0,15
372,2019070912,果冻/布丁,懒人爱,洛神果冻系列,3448,功能,96.94,22,71,0,0,71,1.0,2
789,2019070912,果冻/布丁,喜之郎,茶味果冻117G,3444,味道,90.63,88,22,0,0,22,1.0,5
124,2019070912,果冻/布丁,良品铺子,米酿,3446,口感,90.63,47,22,0,0,22,1.0,3
34,2019070912,果冻/布丁,都乐梦,慕斯,3443,包装,96.8,26,69,0,0,69,1.0,6
0,2019070912,果冻/布丁,slim waist/小纤腰,果冻3盒,3443,包装,90.77,95,22,0,0,22,1.0,7
881,2019070912,果冻/布丁,安之若素,洛神花酵素果冻,3447,性价比,90.77,51,22,0,0,22,1.0,3
943,2019070912,果冻/布丁,康喔,3盒酵素果冻（蓝莓味）,3444,味道,90.77,86,22,0,0,22,1.0,6
631,2019070912,果冻/布丁,小腰精,018,3446,口感,90.77,46,22,0,0,22,1.0,4
593,2019070912,果冻/布丁,百变女郎,B-秋语果冻-39,3444,味道,96.51,31,62,0,0,62,1.0,7
108,2019070912,果冻/布丁,yutior,新品臻纤果吸,3448,功能,96.42,28,61,0,0,61,1.0,3
916,2019070912,果冻/布丁,喜之郎,果肉果冻200G*6,3444,味道,96.34,33,59,0,0,59,1.0,8
201,2019070912,果冻/布丁,生和堂,雪梨枇杷膏,3448,功能,90.84,62,26,0,0,26,1.0,4
669,2019070912,果冻/布丁,川品,高端系列,3445,质量,96.27,40,58,0,0,58,1.0,16
239,2019070912,果冻/布丁,初萌,初萌酵素果冻A,3445,质量,91.13,100,23,0,0,23,1.0,17
793,2019070912,果冻/布丁,盛香珍,果冻210G,3443,包装,91.01,92,23,0,0,23,1.0,8
32,2019070912,果冻/布丁,喜之郎,草莓味果冻90克,3445,质量,91.01,103,23,0,0,23,1.0,18
146,2019070912,果冻/布丁,slim waist/小纤腰,酵素果冻系列,3446,口感,91.07,45,23,0,0,23,1.0,5
951,2019070912,果冻/布丁,懒人爱,酵素果冻2盒装,3443,包装,96.09,35,55,0,0,55,1.0,9
183,2019070912,果冻/布丁,otaku/御宅女,酵素果,3443,包装,96.07,36,55,0,0,55,1.0,10
139,2019070912,果冻/布丁,larbee/蜡笔小新,整箱果冻2100G,3445,质量,91.12,102,24,0,0,24,1.0,19
512,2019070912,果冻/布丁,麦心诺,明星款果粉,3446,口感,95.95,19,53,0,0,53,1.0,6
166,2019070912,果冻/布丁,妖秀,酵素果冻01,3446,口感,95.95,20,53,0,0,53,1.0,7
635,2019070912,果冻/布丁,拂朵,冻吃大吃,3446,口感,91.13,44,23,0,0,23,1.0,8
96,2019070912,果冻/布丁,喜之郎,果肉果冻200G*16,3445,质量,91.13,101,23,0,0,23,1.0,20
511,2019070912,果冻/布丁,麦心诺,明星款果粉,3445,质量,95.8,42,51,0,0,51,1.0,21
700,2019070912,果冻/布丁,存臻,综合果蔬,3448,功能,95.79,31,52,0,0,52,1.0,5
454,2019070912,果冻/布丁,all lucky days/拉珂,酵素果冻,3448,功能,91.78,55,25,0,0,25,1.0,6
854,2019070912,果冻/布丁,旺旺,吸吸冰,3445,质量,91.8,90,28,0,0,28,1.0,22
214,2019070912,果冻/布丁,樱桃小丸子,海藻冻,3445,质量,94.88,58,42,0,0,42,1.0,23
430,2019070912,果冻/布丁,盛香珍,荔枝果冻,3443,包装,93.82,60,34,0,0,34,1.0,11
367,2019070912,果冻/布丁,来伊份,奶酪布丁,3445,质量,94.25,66,37,0,0,37,1.0,24
392,2019070912,果冻/布丁,喜之郎,大礼包,3443,包装,92.51,78,28,0,0,28,1.0,12
729,2019070912,果冻/布丁,惠尔康,优の冻组合装,3445,质量,92.56,81,28,0,0,28,1.0,25
56,2019070912,果冻/布丁,酷语,酵素,3444,味道,92.6,64,28,0,0,28,1.0,9
963,2019070912,果冻/布丁,广元堂,SOSO酵素果冻,3445,质量,94.12,68,36,0,0,36,1.0,26
370,2019070912,果冻/布丁,懒人爱,洛神果冻系列,3443,包装,92.6,75,28,0,0,28,1.0,13
307,2019070912,果冻/布丁,谢怡,人参果冻,3444,味道,92.8,61,29,0,0,29,1.0,10
743,2019070912,果冻/布丁,来伊份,日式纸袋果冻,3443,包装,92.82,70,35,0,0,35,1.0,14
594,2019070912,果冻/布丁,百变女郎,B-秋语果冻-39,3446,口感,92.84,34,29,0,0,29,1.0,9
343,2019070912,果冻/布丁,存臻,燕窝果冻5盒装,3444,味道,93.98,49,36,0,0,36,1.0,11
877,2019070912,果冻/布丁,安之若素,洛神花酵素果冻,3443,包装,93.85,59,35,0,0,35,1.0,15
828,2019070912,果冻/布丁,lium/溜溜梅,冻心装,3445,质量,93.01,77,36,0,0,36,1.0,27
413,2019070912,果冻/布丁,梦雨果,JSGD001,3446,口感,93.82,29,34,0,0,34,1.0,10
738,2019070912,果冻/布丁,盛香珍,DRQ3包组合果冻,3443,包装,94.84,48,42,0,0,42,1.0,16
602,2019070912,果冻/布丁,夏三优,优美世界,3444,味道,93.02,58,30,0,0,30,1.0,12
2,2019070912,果冻/布丁,slim waist/小纤腰,果冻3盒,3448,功能,93.06,51,30,0,0,30,1.0,7
798,2019070912,果冻/布丁,菲诺,YWYZD_1,3445,质量,93.14,75,34,0,0,34,1.0,28
319,2019070912,果冻/布丁,expressions,蓝莓酵素果冻条,3445,质量,93.65,71,33,0,0,33,1.0,29
313,2019070912,果冻/布丁,姿然美,酵素果冻,3444,味道,93.23,57,31,0,0,31,1.0,13
817,2019070912,果冻/布丁,慕方,慕方蓝莓酵素果冻,3444,味道,93.65,53,33,0,0,33,1.0,14
143,2019070912,果冻/布丁,喜之郎,乳酸果冻360G,3445,质量,93.27,74,31,0,0,31,1.0,30
754,2019070912,果冻/布丁,芊芊佳人,酵素果冻,3448,功能,93.46,47,32,0,0,32,1.0,8
953,2019070912,果冻/布丁,懒人爱,酵素果冻2盒装,3446,口感,93.46,31,32,0,0,32,1.0,11
880,2019070912,果冻/布丁,安之若素,洛神花酵素果冻,3446,口感,93.36,33,32,0,0,32,1.0,12
444,2019070912,果冻/布丁,喜之郎,果冻90克,3443,包装,93.43,63,32,0,0,32,1.0,17
742,2019070912,果冻/布丁,喜之郎,乳酸果冻,3444,味道,93.43,56,32,0,0,32,1.0,15
764,2019070912,果冻/布丁,larbee/蜡笔小新,2.3KG果冻,3447,性价比,94.26,26,39,0,0,39,1.0,4
560,2019070912,果冻/布丁,果延嗖,果延嗖酵素果冻,3444,味道,94.3,46,37,0,0,37,1.0,16
1,2019070912,果冻/布丁,slim waist/小纤腰,果冻3盒,3444,味道,94.3,45,37,0,0,37,1.0,17
155,2019070912,果冻/布丁,喜之郎,乳酸果冻360G*5袋,3445,质量,94.3,65,37,0,0,37,1.0,31
464,2019070912,果冻/布丁,moca-king/摩咔金,乳酸菌布丁500G,3446,口感,91.81,40,27,0,0,27,1.0,13
373,2019070912,果冻/布丁,果爱,什锦果冻,3443,包装,94.74,49,41,0,0,41,1.0,18
72,2019070912,果冻/布丁,慕诗,烧仙草,3455,分量,94.73,1,43,0,0,43,1.0,2
918,2019070912,果冻/布丁,喜之郎,果肉果冻200G*6,3447,性价比,94.7,20,40,0,0,40,1.0,5
485,2019070912,果冻/布丁,喜之郎,200G,3445,质量,91.86,89,27,0,0,27,1.0,32
858,2019070912,果冻/布丁,喜之郎,散装果冻,3445,质量,94.68,59,40,0,0,40,1.0,33
432,2019070912,果冻/布丁,盛香珍,荔枝果冻,3445,质量,91.95,88,28,0,0,28,1.0,34
337,2019070912,果冻/布丁,一定畅,果味型果冻,3448,功能,94.59,41,41,0,0,41,1.0,9
912,2019070912,果冻/布丁,喜之郎,CICI果粒爽,3445,质量,91.98,87,26,0,0,26,1.0,35
821,2019070912,果冻/布丁,百变女郎,洛神花-39,3446,口感,94.57,23,39,0,0,39,1.0,14
795,2019070912,果冻/布丁,盛香珍,果冻210G,3445,质量,92.08,86,26,0,0,26,1.0,36
55,2019070912,果冻/布丁,酷语,酵素,3443,包装,92.08,83,26,0,0,26,1.0,19
36,2019070912,果冻/布丁,都乐梦,慕斯,3445,质量,94.5,60,40,0,0,40,1.0,37
9,2019070912,果冻/布丁,优洽,蓝莓果冻,3446,口感,92.08,38,26,0,0,26,1.0,15
562,2019070912,果冻/布丁,果延嗖,果延嗖酵素果冻,3446,口感,92.08,37,26,0,0,26,1.0,16
204,2019070912,果冻/布丁,生和堂,雪梨枇杷膏,3456,零食,92.11,7,27,0,0,27,1.0,3
353,2019070912,果冻/布丁,钰盈堂,果肉果冻,3443,包装,94.48,50,39,0,0,39,1.0,20
904,2019070912,果冻/布丁,喜之郎,什锦果冻360G*2袋 乳酸味儿童布丁零食小吃休闲食品大礼包,3445,质量,94.46,61,39,0,0,39,1.0,38
852,2019070912,果冻/布丁,旺旺,吸吸冰,3443,包装,92.28,82,29,0,0,29,1.0,21
819,2019070912,果冻/布丁,百变女郎,洛神花-39,3443,包装,94.44,51,38,0,0,38,1.0,22
356,2019070912,果冻/布丁,钰盈堂,果肉果冻,3446,口感,92.29,36,28,0,0,28,1.0,17
311,2019070912,果冻/布丁,christine/克莉丝汀,套装,3445,质量,92.3,82,27,0,0,27,1.0,39
841,2019070912,果冻/布丁,喜之郎,果冻360G*5袋,3455,分量,92.3,3,27,0,0,27,1.0,3
582,2019070912,果冻/布丁,均畅,酵素果冻,3446,口感,92.35,35,27,0,0,27,1.0,18
845,2019070912,果冻/布丁,达心堂,酵素果冻,3443,包装,92.35,80,27,0,0,27,1.0,23
538,2019070912,果冻/布丁,米嬉,酵素果冻系列,3443,包装,97.03,22,73,0,0,73,1.0,24
850,2019070912,果冻/布丁,樱桃小丸子,鸡蛋布丁果冻,3443,包装,93.43,64,32,0,0,32,1.0,25
595,2019070912,果冻/布丁,百变女郎,B-秋语果冻-39,3448,功能,97.84,15,102,0,0,102,1.0,10
5,2019070912,果冻/布丁,喜之郎,蜜桔果肉果冻990G*2袋,3445,质量,98.37,10,136,0,0,136,1.0,40
762,2019070912,果冻/布丁,喜之郎,果汁果冻/乳酸果冻495G*4袋,3445,质量,90.57,107,22,0,0,22,1.0,41
803,2019070912,果冻/布丁,call me queen/叫我女王,洛神花果冻,3445,质量,97.59,21,91,0,0,91,1.0,42
368,2019070912,果冻/布丁,来伊份,奶酪布丁,3446,口感,90.43,49,22,0,0,22,1.0,19
423,2019070912,果冻/布丁,乖乖瘦,酵素果冻,3443,包装,98.31,10,130,0,0,130,1.0,26
49,2019070912,果冻/布丁,贝兴,贝兴 益生菌粉 1.5G/袋*10袋*2盒套餐,3446,口感,98.85,4,192,0,0,192,1.0,20
223,2019070912,果冻/布丁,喜之郎,苹果味果冻,3445,质量,97.55,23,89,0,0,89,1.0,43
969,2019070912,果冻/布丁,梦美颜,酵素果冻,3444,味道,97.27,26,80,0,0,80,1.0,18
719,2019070912,果冻/布丁,喜之郎,CICI可吸果冻750G*3袋组合,3445,质量,98.29,11,129,0,0,129,1.0,44
552,2019070912,果冻/布丁,苏晴子,CM520,3451,排毒效果,90.37,4,21,0,0,21,1.0,1
790,2019070912,果冻/布丁,杏花楼,冻冻果,3443,包装,90.37,97,21,0,0,21,1.0,27
879,2019070912,果冻/布丁,安之若素,洛神花酵素果冻,3445,质量,90.5,109,22,0,0,22,1.0,45
315,2019070912,果冻/布丁,盛香珍,蒟蒻果冻,3443,包装,90.3,98,21,0,0,21,1.0,28
670,2019070912,果冻/布丁,川品,高端系列,3446,口感,98.75,7,178,0,0,178,1.0,21
721,2019070912,果冻/布丁,网易严选,1108028,3443,包装,98.67,7,166,0,0,166,1.0,29
663,2019070912,果冻/布丁,chacheer/洽洽,混合果冻-糖果装,3445,质量,97.34,26,83,0,0,83,1.0,46
530,2019070912,果冻/布丁,菲诺,椰子冻,3443,包装,97.59,15,92,0,0,92,1.0,30
825,2019070912,果冻/布丁,clever mama/巧妈妈,奶酪布丁,3447,性价比,90.37,54,21,0,0,21,1.0,6
745,2019070912,果冻/布丁,福慕堂,酵素果冻,3443,包装,98.17,13,120,0,0,120,1.0,31
46,2019070912,果冻/布丁,贝兴,贝兴 益生菌粉 1.5G/袋*10袋*2盒套餐,3443,包装,99.4,1,368,0,0,368,1.0,32
163,2019070912,果冻/布丁,平野,80G,3445,质量,97.75,18,98,0,0,98,1.0,47
694,2019070912,果冻/布丁,苏晴子,CM7005,3445,质量,97.74,19,97,0,0,97,1.0,48
129,2019070912,果冻/布丁,凯基宁,黄金百香果味果冻,3444,味道,97.87,19,103,0,0,103,1.0,19
572,2019070912,果冻/布丁,cocon/可康,多口味果冻 含椰果 480G,3453,果肉,90.37,3,21,0,0,21,1.0,1
302,2019070912,果冻/布丁,panda gifts/熊猫有礼,椰子冻,3443,包装,97.14,20,77,0,0,77,1.0,33
89,2019070912,果冻/布丁,麦心诺,明星款果冻,3446,口感,99.13,2,256,0,0,256,1.0,22
336,2019070912,果冻/布丁,一定畅,果味型果冻,3444,味道,89.76,100,21,0,0,21,1.0,20
501,2019070912,果冻/布丁,clever mama/巧妈妈,鸡蛋布甸,3445,质量,97.7,20,95,0,0,95,1.0,49
238,2019070912,果冻/布丁,初萌,初萌酵素果冻A,3444,味道,97.98,16,109,0,0,109,1.0,21
453,2019070912,果冻/布丁,all lucky days/拉珂,酵素果冻,3446,口感,90.37,50,21,0,0,21,1.0,23
494,2019070912,果冻/布丁,花匙,洛神花酵素果冻,3446,口感,89.47,53,23,0,0,23,1.0,24
357,2019070912,果冻/布丁,钰盈堂,果肉果冻,3448,功能,98.07,13,115,0,0,115,1.0,11
882,2019070912,果冻/布丁,安之若素,洛神花酵素果冻,3448,功能,98.16,12,120,0,0,120,1.0,12
893,2019070912,果冻/布丁,munwaving/美飘飘,酵素果冻盒装,3446,口感,99.61,1,1039,1,1,1041,0.9980787704130644,25
672,2019070912,果冻/布丁,川品,高端系列,3448,功能,98.92,6,341,0,1,342,0.9970760233918129,13
668,2019070912,果冻/布丁,川品,高端系列,3444,味道,98.77,5,321,0,1,322,0.9968944099378882,22
158,2019070912,果冻/布丁,旺旺,蒟篛果冻,3445,质量,98.7,5,306,0,1,307,0.996742671009772,50
205,2019070912,果冻/布丁,乖乖瘦,1盒蓝莓果冻,3443,包装,98.96,4,526,0,2,528,0.9962121212121212,34
86,2019070912,果冻/布丁,麦心诺,明星款果冻,3443,包装,99.15,2,262,1,0,263,0.9961977186311787,35
890,2019070912,果冻/布丁,munwaving/美飘飘,酵素果冻盒装,3443,包装,99.02,3,717,0,3,720,0.9958333333333333,36
320,2019070912,果冻/布丁,expressions,蓝莓酵素果冻条,3446,口感,98.31,10,233,0,1,234,0.9957264957264957,26
514,2019070912,果冻/布丁,麦心诺,明星款果粉,3448,功能,98.22,11,220,0,1,221,0.995475113122172,14
489,2019070912,果冻/布丁,喜之郎,果冻200G*10,3445,质量,98.86,3,196,1,0,197,0.9949238578680203,51
549,2019070912,果冻/布丁,苏晴子,CM520,3446,口感,98.54,9,374,0,2,376,0.9946808510638298,27
379,2019070912,果冻/布丁,百变女郎,A果冻,3444,味道,97.89,18,186,0,1,187,0.9946524064171123,23
518,2019070912,果冻/布丁,小腰精,酵素果冻,3446,口感,98.75,6,557,0,3,560,0.9946428571428572,28
255,2019070912,果冻/布丁,call me queen/叫我女王,胶原蛋白/洛神花/燕窝果冻,3446,口感,98.8,5,686,0,4,690,0.9942028985507246,29
198,2019070912,果冻/布丁,生和堂,雪梨枇杷膏,3445,质量,98.99,2,1343,0,8,1351,0.9940784603997039,52
91,2019070912,果冻/布丁,麦心诺,明星款果冻,3448,功能,99.01,5,834,1,4,839,0.9940405244338498,15
891,2019070912,果冻/布丁,munwaving/美飘飘,酵素果冻盒装,3444,味道,99.09,2,1332,1,7,1340,0.9940298507462687,24
87,2019070912,果冻/布丁,麦心诺,明星款果冻,3444,味道,98.81,4,332,1,1,334,0.9940119760479041,25
802,2019070912,果冻/布丁,call me queen/叫我女王,洛神花果冻,3444,味道,99.38,1,637,3,1,641,0.9937597503900156,26
926,2019070912,果冻/布丁,乖乖瘦,益生菌果冻,3444,味道,98.29,11,318,0,2,320,0.99375,27
804,2019070912,果冻/布丁,call me queen/叫我女王,洛神花果冻,3446,口感,98.74,8,315,1,1,317,0.9936908517350158,30
88,2019070912,果冻/布丁,麦心诺,明星款果冻,3445,质量,98.57,6,154,1,0,155,0.9935483870967742,53
539,2019070912,果冻/布丁,米嬉,酵素果冻系列,3444,味道,98.57,9,154,1,0,155,0.9935483870967742,28
499,2019070912,果冻/布丁,clever mama/巧妈妈,鸡蛋布甸,3443,包装,98.22,11,306,0,2,308,0.9935064935064936,37
667,2019070912,果冻/布丁,川品,高端系列,3443,包装,98.48,8,146,1,0,147,0.9931972789115646,38
676,2019070912,果冻/布丁,良品铺子,日式纸袋果冻,3445,质量,98.48,7,438,0,3,441,0.9931972789115646,54
318,2019070912,果冻/布丁,expressions,蓝莓酵素果冻条,3444,味道,98.58,8,583,0,4,587,0.9931856899488927,29
710,2019070912,果冻/布丁,喜之郎,果冻90G*30 整箱,3445,质量,97.3,27,145,0,1,146,0.9931506849315068,55
253,2019070912,果冻/布丁,call me queen/叫我女王,胶原蛋白/洛神花/燕窝果冻,3444,味道,98.94,3,1500,1,10,1511,0.9927200529450695,30
548,2019070912,果冻/布丁,苏晴子,CM520,3445,质量,97.12,30,135,0,1,136,0.9926470588235294,56
592,2019070912,果冻/布丁,良品铺子,椰果布丁720G,3456,零食,98.52,1,266,1,1,268,0.9925373134328358,4
599,2019070912,果冻/布丁,喜之郎,乳酸什锦果冻360G*5袋,3445,质量,97.02,32,132,0,1,133,0.9924812030075187,57
411,2019070912,果冻/布丁,梦雨果,JSGD001,3444,味道,96.9,27,126,0,1,127,0.9921259842519685,31
962,2019070912,果冻/布丁,广元堂,SOSO酵素果冻,3444,味道,97.81,21,248,0,2,250,0.992,32
48,2019070912,果冻/布丁,贝兴,贝兴 益生菌粉 1.5G/袋*10袋*2盒套餐,3445,质量,99.09,1,245,2,0,247,0.9919028340080972,58
928,2019070912,果冻/布丁,乖乖瘦,益生菌果冻,3446,口感,96.82,14,122,0,1,123,0.991869918699187,31
196,2019070912,果冻/布丁,生和堂,雪梨枇杷膏,3443,包装,98.9,5,974,2,6,982,0.9918533604887984,39
814,2019070912,果冻/布丁,喜之郎,香橙味果冻90克,3445,质量,96.72,36,118,0,1,119,0.9915966386554622,59
541,2019070912,果冻/布丁,米嬉,酵素果冻系列,3446,口感,96.66,15,116,0,1,117,0.9914529914529915,32
892,2019070912,果冻/布丁,munwaving/美飘飘,酵素果冻盒装,3445,质量,98.4,8,347,1,2,350,0.9914285714285714,60
543,2019070912,果冻/布丁,米嬉,酵素果冻系列,3448,功能,99.36,2,347,3,0,350,0.9914285714285714,16
181,2019070912,果冻/布丁,喜之郎,150G/包,3445,质量,96.32,38,105,0,1,106,0.9905660377358491,61
325,2019070912,果冻/布丁,expressions,胶原蛋白果冻,3443,包装,98.36,9,418,1,3,422,0.990521327014218,40
8,2019070912,果冻/布丁,优洽,蓝莓果冻,3444,味道,97.87,20,103,1,0,104,0.9903846153846154,33
51,2019070912,果冻/布丁,贝兴,贝兴 益生菌粉 1.5G/袋*10袋*2盒套餐,3448,功能,99.64,1,1930,16,3,1949,0.9902514109799897,17
952,2019070912,果冻/布丁,懒人爱,酵素果冻2盒装,3444,味道,95.97,34,96,0,1,97,0.9896907216494846,34
510,2019070912,果冻/布丁,麦心诺,明星款果粉,3444,味道,97.7,23,95,1,0,96,0.9895833333333334,35
734,2019070912,果冻/布丁,净尔氏,酵素果冻,3448,功能,97.67,16,94,1,0,95,0.9894736842105263,18
175,2019070912,果冻/布丁,优洽,酵素果冻,3446,口感,97.08,13,185,0,2,187,0.9893048128342246,33
833,2019070912,果冻/布丁,韩乐,韩乐优酪果冻2KG,3445,质量,96.97,33,178,0,2,180,0.9888888888888889,62
474,2019070912,果冻/布丁,优洽,SOSO果冻,3445,质量,96.94,34,177,0,2,179,0.9888268156424581,63
294,2019070912,果冻/布丁,冠品园,胶原酵素果冻,3448,功能,97.44,20,265,0,3,268,0.9888059701492538,19
289,2019070912,果冻/布丁,冠品园,胶原酵素果冻,3443,包装,97.77,14,175,1,1,177,0.9887005649717514,41
839,2019070912,果冻/布丁,喜之郎,果冻360G*5袋,3445,质量,97.43,25,86,1,0,87,0.9885057471264368,64
69,2019070912,果冻/布丁,慕诗,烧仙草,3445,质量,95.77,43,86,0,1,87,0.9885057471264368,65
806,2019070912,果冻/布丁,call me queen/叫我女王,洛神花果冻,3448,功能,99.05,4,1283,8,7,1298,0.9884437596302003,20
70,2019070912,果冻/布丁,慕诗,烧仙草,3446,口感,97.82,11,171,1,1,173,0.9884393063583815,34
547,2019070912,果冻/布丁,苏晴子,CM520,3444,味道,98.71,7,937,4,7,948,0.9883966244725738,36
380,2019070912,果冻/布丁,百变女郎,A果冻,3446,口感,95.33,21,82,0,1,83,0.9879518072289156,35
516,2019070912,果冻/布丁,小腰精,酵素果冻,3444,味道,98.73,6,1062,5,8,1075,0.987906976744186,37
776,2019070912,果冻/布丁,cocon/可康,椰纤果肉果冻,3445,质量,97.46,24,325,0,4,329,0.9878419452887538,66
327,2019070912,果冻/布丁,expressions,胶原蛋白果冻,3445,质量,98.38,9,242,2,1,245,0.9877551020408163,67
378,2019070912,果冻/布丁,百变女郎,A果冻,3443,包装,95.22,44,80,0,1,81,0.9876543209876543,42
41,2019070912,果冻/布丁,sx/世熙堂,酵素果冻,3445,质量,95.15,54,79,0,1,80,0.9875,68
878,2019070912,果冻/布丁,安之若素,洛神花酵素果冻,3444,味道,95.0,41,77,0,1,78,0.9871794871794872,38
131,2019070912,果冻/布丁,凯基宁,黄金百香果味果冻,3448,功能,97.45,19,153,1,1,155,0.9870967741935484,21
523,2019070912,果冻/布丁,小腰精,酵素果冻,3451,排毒效果,95.28,2,76,0,1,77,0.987012987012987,2
627,2019070912,果冻/布丁,百变女郎,玫瑰茄-帅洋--39,3448,功能,97.14,21,76,1,0,77,0.987012987012987,22
244,2019070912,果冻/布丁,喜之郎,蜜桔果肉果冻大袋 990G/袋,3445,质量,94.96,56,76,0,1,77,0.987012987012987,69
774,2019070912,果冻/布丁,cocon/可康,椰纤果肉果冻,3443,包装,97.22,19,296,0,4,300,0.9866666666666667,43
254,2019070912,果冻/布丁,call me queen/叫我女王,胶原蛋白/洛神花/燕窝果冻,3445,质量,98.22,12,222,2,1,225,0.9866666666666667,70
265,2019070912,果冻/布丁,moca-king/摩咔金,舞动吧组合250G*3盒,3443,包装,98.72,6,885,5,7,897,0.9866220735785953,44
398,2019070912,果冻/布丁,爱飘飘,酵素果冻果粉,3446,口感,98.91,3,1836,11,14,1861,0.9865663621708759,36
326,2019070912,果冻/布丁,expressions,胶原蛋白果冻,3444,味道,98.26,12,1450,2,18,1470,0.9863945578231292,39
515,2019070912,果冻/布丁,小腰精,酵素果冻,3443,包装,97.42,17,360,0,5,365,0.9863013698630136,45
267,2019070912,果冻/布丁,moca-king/摩咔金,舞动吧组合250G*3盒,3445,质量,98.13,13,356,2,3,361,0.9861495844875346,71
955,2019070912,果冻/布丁,雅客,雅客心动珍礼果冻,3443,包装,96.2,33,141,0,2,143,0.986013986013986,46
520,2019070912,果冻/布丁,小腰精,酵素果冻,3448,功能,98.76,8,2890,15,27,2932,0.985675306957708,23
587,2019070912,果冻/布丁,良品铺子,椰果布丁720G,3445,质量,97.58,22,481,0,7,488,0.985655737704918,72
870,2019070912,果冻/布丁,秀尔魅,酵素果冻蓝莓味道,3445,质量,94.35,63,68,0,1,69,0.9855072463768116,73
747,2019070912,果冻/布丁,福慕堂,酵素果冻,3445,质量,96.81,35,68,1,0,69,0.9855072463768116,74
611,2019070912,果冻/布丁,喜之郎,蜜桔果肉果冻散500G,3443,包装,94.34,52,67,0,1,68,0.9852941176470589,47
728,2019070912,果冻/布丁,惠尔康,优の冻组合装,3444,味道,94.31,44,67,0,1,68,0.9852941176470589,40
750,2019070912,果冻/布丁,福慕堂,酵素果冻,3448,功能,96.62,27,200,0,3,203,0.9852216748768473,24
252,2019070912,果冻/布丁,call me queen/叫我女王,胶原蛋白/洛神花/燕窝果冻,3443,包装,97.31,18,399,0,6,405,0.9851851851851852,48
